district_id,district_name,attendance_rate,chronic_absenteeism_rate,dropout_rate,student_count,econ_disadv_pct,eb_el_pct,special_ed_pct,at_risk_pct,hispanic_pct,african_american_pct,white_pct,math_meets_pct,reading_meets_pct
113901,CROCKETT ISD,93.0,25.2,1.2,1124,88.6,18.3,16.9,48.0,34.3,44.8,15.9,15.0,32.0
113902,GRAPELAND ISD,95.0,13.8,1.8,554,56.1,0.9,18.6,26.0,9.9,22.0,63.2,30.0,52.0
113903,LOVELADY ISD,96.0,4.5,0.0,513,41.5,1.0,14.2,21.8,11.5,9.4,76.0,37.0,64.0
113905,LATEXO ISD,94.9,13.3,0.7,548,53.3,8.0,18.1,16.6,24.6,2.2,69.5,35.0,56.0
113906,KENNARD ISD,95.1,11.3,0.0,273,57.1,0.4,22.0,45.1,7.0,16.5,71.1,50.0,55.0
114901,BIG SPRING ISD,93.0,22.1,2.0,3372,69.8,9.2,19.0,62.1,69.8,4.9,20.8,40.0,43.0
114902,COAHOMA ISD,95.4,11.7,0.0,1082,31.3,2.8,16.6,41.0,46.3,0.4,51.8,40.0,54.0
114904,FORSAN ISD,96.1,6.6,0.4,691,45.7,3.5,9.0,39.7,37.0,1.3,57.2,40.0,63.0
115901,FT HANCOCK ISD,95.5,7.8,0.0,389,86.6,62.7,9.5,80.2,97.9,0.3,1.3,23.0,43.0
115902,SIERRA BLANCA ISD,94.9,12.5,0.0,100,72.0,11.0,19.0,65.0,83.0,2.0,12.0,18.0,31.0
115903,DELL CITY ISD,95.3,9.0,0.0,75,77.3,34.7,13.3,46.7,69.3,0.0,28.0,43.0,39.0
116901,CADDO MILLS ISD,95.3,10.3,0.0,3063,31.5,7.5,19.1,38.0,25.8,5.6,64.3,54.0,62.0
116902,CELESTE ISD,95.3,10.8,0.0,488,55.5,5.7,20.7,40.2,25.2,2.0,68.0,45.0,66.0
116903,COMMERCE ISD,92.0,30.4,1.7,1535,73.7,14.1,23.9,54.9,27.2,24.0,40.8,30.0,40.0
116905,GREENVILLE ISD,91.4,29.1,0.6,5572,83.7,29.2,17.6,67.2,52.7,15.4,25.9,23.0,32.0
116906,LONE OAK ISD,95.7,8.3,0.6,1137,46.8,6.2,17.9,34.5,19.7,1.1,73.2,54.0,60.0
116908,QUINLAN ISD,93.9,19.9,0.1,2933,72.8,24.3,19.5,60.3,45.2,0.8,49.6,30.0,40.0
116909,WOLFE CITY ISD,95.6,8.6,0.0,711,64.4,10.1,15.9,40.5,25.2,2.0,68.4,41.0,55.0
116910,CAMPBELL ISD,94.1,14.7,0.0,268,73.5,17.9,22.8,65.7,36.9,1.9,55.6,28.0,48.0
116915,BLAND ISD,95.3,12.2,0.0,776,69.7,27.3,17.5,49.5,48.5,0.5,47.3,45.0,59.0
116916,BOLES ISD,95.7,9.1,0.0,542,50.6,7.6,17.9,45.4,20.3,2.0,72.1,47.0,53.0
117901,BORGER ISD,93.9,16.5,0.3,2321,57.9,10.6,19.3,43.0,47.8,1.8,44.9,44.0,51.0
117903,SANFORD-FRITCH ISD,94.1,17.1,0.0,745,53.3,1.5,19.1,38.7,11.0,1.2,81.7,35.0,55.0
117904,PLEMONS-STINNETT-PHILLIPS CISD,95.9,6.3,0.0,558,35.3,2.7,18.3,26.5,24.9,1.1,69.0,50.0,59.0
118902,IRION COUNTY ISD,96.7,4.5,0.0,333,28.5,2.7,16.5,29.4,27.9,0.0,71.5,46.0,73.0
119901,BRYSON ISD,95.2,10.2,1.3,267,45.7,1.5,13.9,34.5,8.6,0.0,90.6,44.0,55.0
119902,JACKSBORO ISD,94.5,15.6,0.0,1017,68.4,16.5,16.6,49.7,34.8,0.5,61.4,41.0,49.0
119903,PERRIN-WHITT CISD,95.8,10.9,0.0,324,49.4,3.1,18.8,31.5,17.9,0.3,77.5,51.0,56.0
120901,EDNA ISD,94.7,14.8,0.4,1528,64.0,9.4,14.4,52.3,46.1,10.8,38.5,49.0,54.0
120902,GANADO ISD,94.3,13.9,0.9,706,53.3,16.4,11.8,44.3,61.6,1.0,36.1,45.0,56.0
120905,INDUSTRIAL ISD,95.8,7.4,0.6,1148,33.6,2.7,11.7,17.7,31.1,0.8,66.4,63.0,75.0
121902,BROOKELAND ISD,93.8,13.9,1.9,381,58.3,0.0,15.5,23.6,3.4,2.1,91.9,42.0,68.0
121903,BUNA ISD,93.7,19.1,0.5,1470,49.3,0.9,19.3,64.8,4.3,2.2,89.5,28.0,45.0
121904,JASPER ISD,93.2,21.7,1.0,2063,79.6,8.5,17.7,71.4,19.2,42.0,32.2,25.0,35.0
121905,KIRBYVILLE CISD,93.4,20.2,0.2,1435,54.0,2.8,24.4,39.9,10.2,9.8,72.5,45.0,50.0
121906,EVADALE ISD,95.5,9.8,0.0,428,41.6,1.2,13.3,33.2,3.3,0.0,93.2,51.0,64.0
122901,FT DAVIS ISD,93.9,14.1,4.8,681,47.6,6.2,3.1,7.8,56.7,9.1,30.2,36.0,55.0
122902,VALENTINE ISD,96.5,0.0,0.0,32,59.4,3.1,9.4,31.3,65.6,0.0,18.8,33.0,53.0
123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,94.4,18.3,3.2,419,91.2,0.0,3.3,1.2,5.7,89.3,3.6,18.0,26.0
123805,EHRHART SCHOOL,96.1,5.5,,559,87.7,49.4,12.2,57.8,84.3,7.0,6.4,54.0,64.0
123807,BOB HOPE SCHOOL,95.3,10.2,0.4,2584,84.2,46.8,6.2,55.5,80.5,15.1,2.2,50.0,65.0
123905,NEDERLAND ISD,94.2,17.3,1.1,5291,46.4,15.8,15.3,38.9,33.1,8.6,46.3,61.0,67.0
123907,PORT ARTHUR ISD,91.5,28.7,2.5,7899,86.6,34.8,13.4,45.6,54.3,38.3,2.2,26.0,35.0
123908,PORT NECHES-GROVES ISD,94.4,13.2,0.3,5325,43.6,11.7,14.1,41.7,33.2,4.5,52.5,46.0,60.0
123910,BEAUMONT ISD,89.1,37.1,4.8,16315,82.9,16.2,12.2,51.5,27.6,60.7,6.5,25.0,35.0
123913,SABINE PASS ISD,94.2,14.6,0.0,372,61.3,2.7,3.5,4.6,45.4,23.9,27.4,51.0,75.0
123914,HAMSHIRE-FANNETT ISD,94.7,14.2,0.0,2000,35.3,6.5,17.1,41.4,22.3,10.4,63.1,44.0,60.0
124901,JIM HOGG COUNTY ISD,92.3,26.6,0.3,962,82.6,4.9,15.0,32.4,95.8,0.3,2.4,40.0,47.0
125901,ALICE ISD,91.1,30.4,1.0,4275,88.6,2.9,18.7,54.2,91.3,0.4,7.6,40.0,47.0
125902,BEN BOLT-PALITO BLANCO ISD,92.6,24.9,0.7,442,88.0,2.5,18.8,38.9,91.2,0.2,8.6,33.0,51.0
125903,ORANGE GROVE ISD,94.3,17.2,0.5,1641,62.3,3.3,14.6,39.0,62.9,0.1,35.5,48.0,67.0
125905,PREMONT ISD,91.0,37.1,0.5,793,93.2,9.0,30.8,63.1,96.2,0.5,2.6,31.0,37.0
125906,LA GLORIA ISD,93.8,23.9,,119,60.5,0.0,15.1,16.0,92.4,0.0,7.6,22.0,53.0
126901,ALVARADO ISD,94.0,17.7,0.3,3779,66.0,27.4,14.0,48.1,52.6,3.6,39.6,34.0,44.0
126902,BURLESON ISD,94.2,15.6,1.0,12684,39.8,8.6,16.1,36.9,29.9,9.9,53.5,48.0,57.0
126903,CLEBURNE ISD,92.7,25.4,0.7,6849,70.6,22.5,14.8,51.9,45.5,3.9,43.1,35.0,46.0
126904,GRANDVIEW ISD,96.1,6.0,0.0,1369,34.2,7.1,16.1,29.4,20.7,1.8,73.7,56.0,67.0
126905,JOSHUA ISD,95.0,12.8,0.1,6007,44.5,14.9,16.2,45.8,37.6,2.6,55.8,58.0,62.0
126906,KEENE ISD,93.6,20.4,1.5,1110,69.9,21.1,15.2,37.0,37.7,2.8,40.7,39.0,61.0
126907,RIO VISTA ISD,95.0,10.9,0.4,1027,54.4,5.3,15.8,20.0,20.3,0.5,74.3,43.0,56.0
126908,VENUS ISD,94.6,14.2,0.8,2281,74.7,31.1,11.2,67.6,65.0,5.8,24.4,21.0,39.0
126911,GODLEY ISD,93.8,18.6,0.4,3189,44.1,12.3,18.6,49.5,35.4,4.0,57.3,41.0,53.0
127901,ANSON ISD,94.8,13.3,1.4,723,58.8,3.3,20.9,54.1,49.0,0.7,46.2,27.0,56.0
127903,HAMLIN COLLEGIATE ISD,95.1,14.4,1.5,388,69.8,5.9,17.3,60.3,42.5,3.4,48.5,36.0,39.0
127904,HAWLEY ISD,94.6,15.0,0.0,771,45.5,0.8,23.7,56.8,24.9,0.3,72.0,35.0,50.0
127905,LUEDERS-AVOCA ISD,94.4,18.5,0.0,88,60.2,0.0,23.9,45.5,20.5,0.0,77.3,33.0,37.0
127906,STAMFORD ISD,95.3,13.6,0.0,586,63.8,6.1,18.9,55.6,55.6,4.3,36.0,48.0,53.0
128901,KARNES CITY ISD,92.5,23.6,1.5,1017,61.2,8.4,17.5,58.0,80.0,1.4,16.5,26.0,39.0
128902,KENEDY ISD,92.5,25.2,1.1,754,84.1,6.8,19.4,49.9,89.4,1.9,7.3,35.0,42.0
128903,RUNGE ISD,93.2,23.0,1.8,162,78.4,4.9,17.3,37.0,92.6,0.0,7.4,17.0,34.0
128904,FALLS CITY ISD,97.2,1.8,0.0,440,21.4,0.9,10.2,8.2,18.6,0.0,79.3,82.0,85.0
129901,CRANDALL ISD,94.7,14.1,0.6,6891,61.7,21.3,17.7,57.6,43.6,28.8,22.4,26.0,44.0
129902,FORNEY ISD,93.5,19.2,1.8,18524,48.6,13.3,16.7,48.5,27.6,43.2,21.7,41.0,52.0
129903,KAUFMAN ISD,93.6,19.1,0.1,4346,72.4,27.0,16.1,43.0,58.6,4.5,33.1,46.0,50.0
129904,KEMP ISD,93.5,21.4,2.7,1983,73.9,21.2,20.3,63.1,45.7,1.8,48.5,35.0,37.0
129905,MABANK ISD,94.5,14.8,0.2,4110,69.2,10.2,18.7,56.5,27.0,3.1,64.0,45.0,53.0
129906,TERRELL ISD,92.3,25.8,1.6,5273,77.6,29.1,14.6,63.2,56.9,19.0,18.9,26.0,38.0
129910,SCURRY-ROSSER ISD,95.0,11.7,0.3,1031,45.1,12.7,16.2,37.1,29.4,1.8,65.4,45.0,61.0
130801,MEADOWLAND CHARTER DISTRICT,86.9,38.5,11.1,45,100.0,4.4,44.4,93.3,51.1,15.6,31.1,-1.0,-1.0
130901,BOERNE ISD,95.1,10.0,0.2,11041,18.8,7.1,18.0,29.1,34.8,1.3,58.1,64.0,76.0
130902,COMFORT ISD,92.8,21.8,0.0,1072,54.4,18.8,20.3,54.4,61.8,0.4,36.4,32.0,51.0
131001,KENEDY COUNTY WIDE CSD,95.5,6.1,,126,43.7,1.6,11.1,24.6,74.6,1.6,22.2,41.0,76.0
132902,JAYTON-GIRARD ISD,95.9,3.6,0.0,169,36.1,0.6,13.6,25.4,21.9,0.0,74.6,55.0,73.0
133901,CENTER POINT ISD,94.9,10.9,1.9,534,63.5,27.5,22.7,48.5,65.4,0.4,32.6,34.0,49.0
133902,HUNT ISD,95.9,7.9,,196,40.3,6.6,13.3,14.8,33.7,1.0,61.2,84.0,85.0
133903,KERRVILLE ISD,93.7,17.9,0.1,4593,55.5,9.8,15.2,45.2,47.4,1.5,46.9,47.0,58.0
133904,INGRAM ISD,95.8,7.9,0.0,1348,64.2,17.6,16.8,39.8,47.1,0.5,49.7,57.0,66.0
133905,DIVIDE ISD,95.9,7.1,,35,51.4,2.9,20.0,17.1,22.9,0.0,77.1,43.0,50.0
134901,JUNCTION ISD,93.4,19.0,0.0,588,61.9,4.9,15.3,61.6,40.3,0.5,56.6,19.0,43.0
135001,GUTHRIE CSD,95.7,3.3,0.0,92,30.4,5.4,8.7,31.5,9.8,0.0,90.2,59.0,69.0
136901,BRACKETT ISD,94.6,13.3,0.0,518,58.5,4.2,20.3,40.9,72.0,0.0,26.6,44.0,54.0
137901,KINGSVILLE ISD,90.4,32.7,3.3,2529,83.9,3.7,20.9,65.8,87.4,2.6,8.2,15.0,29.0
137902,RICARDO ISD,95.9,6.2,,659,50.5,3.5,13.8,38.2,85.6,0.5,12.3,63.0,66.0
137903,RIVIERA ISD,94.4,15.5,0.0,424,60.1,3.8,10.6,30.0,71.2,0.7,26.4,39.0,60.0
137904,SANTA GERTRUDIS ISD,95.4,9.5,0.0,826,41.0,0.7,8.7,19.7,80.1,0.5,15.9,52.0,77.0
138902,KNOX CITY-O'BRIEN CISD,95.9,7.8,0.0,195,65.6,5.1,21.5,30.8,48.2,2.1,46.2,64.0,61.0
138903,MUNDAY CISD,95.5,9.5,0.9,410,64.4,6.8,18.0,41.5,55.4,3.2,33.9,53.0,59.0
138904,BENJAMIN ISD,95.7,7.5,0.0,94,60.6,1.1,14.9,21.3,46.8,0.0,51.1,39.0,48.0
139905,CHISUM ISD,95.4,8.2,0.3,1181,40.6,5.2,15.9,33.2,9.8,4.3,80.9,46.0,66.0
139909,PARIS ISD,94.2,19.3,0.3,3827,77.0,14.0,15.3,56.3,27.2,29.8,30.4,37.0,45.0
139911,NORTH LAMAR ISD,95.6,11.0,0.1,2391,50.8,6.1,18.0,50.0,14.7,4.3,68.7,38.0,52.0
139912,PRAIRILAND ISD,95.7,10.4,0.0,1105,49.0,4.5,15.1,37.2,11.6,0.8,83.3,46.0,61.0
140901,AMHERST ISD,94.9,11.3,0.0,101,95.0,52.5,14.9,81.2,88.1,3.0,6.9,4.0,25.0
140904,LITTLEFIELD ISD,95.3,11.5,0.0,1230,75.7,9.0,17.0,52.2,74.6,2.9,20.9,31.0,47.0
140905,OLTON ISD,94.6,12.3,0.0,610,67.2,17.7,15.6,41.5,74.4,1.0,23.6,28.0,47.0
140907,SPRINGLAKE-EARTH ISD,93.8,21.4,0.0,231,75.8,26.8,20.3,63.2,75.3,1.3,22.5,45.0,49.0
140908,SUDAN ISD,95.4,9.0,0.0,452,44.0,9.1,17.5,45.6,50.0,1.5,46.5,59.0,63.0
141901,LAMPASAS ISD,94.8,13.7,0.0,3621,49.4,4.8,20.9,41.0,31.8,3.3,57.4,46.0,60.0
141902,LOMETA ISD,95.4,10.8,0.0,315,76.8,14.3,16.8,52.7,48.6,1.3,46.7,26.0,34.0
142901,COTULLA ISD,93.1,19.6,0.5,1155,86.0,7.6,21.6,54.5,94.1,0.3,4.4,37.0,46.0
143901,HALLETTSVILLE ISD,95.4,11.2,0.0,1158,35.2,4.0,15.0,35.7,16.1,7.6,71.2,58.0,58.0
143902,MOULTON ISD,95.6,11.2,0.0,290,50.3,11.4,19.3,30.3,44.1,0.7,51.4,52.0,65.0
143903,SHINER ISD,96.3,5.6,0.0,709,27.2,2.1,14.2,11.4,21.2,4.5,69.8,70.0,74.0
143904,VYSEHRAD ISD,96.2,6.8,,74,44.6,1.4,23.0,25.7,9.5,13.5,73.0,59.0,48.0
143905,SWEET HOME ISD,96.0,7.1,,155,22.6,0.0,12.9,12.3,13.5,0.6,83.2,67.0,60.0
143906,EZZELL ISD,94.7,10.8,0.0,128,51.6,0.0,13.3,7.0,14.8,2.3,73.4,46.0,55.0
144901,GIDDINGS ISD,94.8,14.0,0.2,1875,59.4,24.5,14.1,44.1,58.7,6.2,31.9,42.0,55.0
144902,LEXINGTON ISD,94.9,13.3,0.0,1051,38.8,6.2,20.4,24.5,21.6,4.4,69.2,50.0,56.0
144903,DIME BOX ISD,95.3,12.4,0.0,156,78.2,16.7,24.4,49.4,45.5,22.4,26.9,24.0,36.0
145901,BUFFALO ISD,94.2,17.0,0.0,988,61.7,21.8,13.3,44.4,42.4,4.3,49.0,49.0,63.0
145902,CENTERVILLE ISD,93.9,16.3,1.0,676,46.9,3.1,16.9,29.9,14.1,5.6,75.3,31.0,55.0
145906,NORMANGEE ISD,95.0,12.6,0.0,661,49.5,4.8,15.9,32.1,16.8,5.0,71.6,43.0,58.0
145907,OAKWOOD ISD,95.2,12.4,0.0,203,85.2,3.9,15.8,31.0,12.8,20.2,58.6,32.0,36.0
145911,LEON ISD,95.2,11.0,0.9,758,54.2,17.3,12.1,40.2,38.5,1.1,53.7,45.0,57.0
146901,CLEVELAND ISD,92.6,25.9,2.5,12478,92.9,62.6,13.6,83.5,86.9,3.4,8.1,17.0,25.0
146902,DAYTON ISD,93.3,20.8,0.9,5663,71.1,22.6,17.9,59.2,48.6,6.4,41.1,33.0,44.0
146903,DEVERS ISD,96.8,5.1,,188,29.3,2.7,12.8,12.2,22.9,4.3,70.2,83.0,96.0
146904,HARDIN ISD,93.3,21.2,0.0,1255,60.2,4.9,18.2,40.1,21.3,2.9,71.6,27.0,46.0
146905,HULL-DAISETTA ISD,93.9,17.2,0.0,429,67.6,4.2,21.0,46.4,12.8,13.1,68.1,21.0,34.0
146906,LIBERTY ISD,93.7,19.4,0.4,2431,56.1,19.8,18.2,56.2,42.7,11.8,39.8,27.0,44.0
146907,TARKINGTON ISD,94.2,15.8,0.0,1906,55.6,8.1,17.9,43.4,21.3,0.7,74.3,28.0,41.0
147901,COOLIDGE ISD,96.2,10.1,0.0,287,77.7,10.5,20.2,16.7,51.6,13.9,31.0,45.0,59.0
147902,GROESBECK ISD,94.4,17.0,0.8,1492,65.2,6.7,19.5,55.0,28.8,9.3,54.0,38.0,44.0
147903,MEXIA ISD,93.1,19.5,2.5,1839,79.9,21.4,19.9,59.7,51.8,23.6,17.7,26.0,35.0
148901,BOOKER ISD,95.5,7.0,0.0,343,63.0,30.9,14.0,44.6,74.9,0.0,23.6,40.0,64.0
148902,FOLLETT ISD,93.6,17.3,0.0,182,52.2,11.5,26.9,35.7,28.0,0.0,64.8,32.0,50.0
148905,DARROUZETT ISD,92.9,22.8,0.0,86,68.6,22.1,16.3,59.3,48.8,0.0,43.0,30.0,36.0
149901,GEORGE WEST ISD,93.5,18.9,0.4,1062,61.4,6.9,12.3,37.4,59.8,0.2,37.9,67.0,78.0
149902,THREE RIVERS ISD,92.9,23.1,0.5,565,70.3,6.0,12.9,25.1,67.4,0.7,29.4,37.0,43.0
150901,LLANO ISD,94.5,15.1,0.0,1959,67.4,16.2,16.9,57.4,34.1,0.9,60.8,44.0,52.0
152504,TEXAS TECH UNIVERSITY K-12,100.0,0.0,1.7,729,2.3,2.2,3.7,16.5,23.5,7.7,58.3,43.0,82.0
152802,RISE ACADEMY,96.2,8.0,,307,82.7,2.3,12.4,20.8,30.3,64.5,1.0,66.0,80.0
152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,72.9,86.6,15.8,128,93.8,3.9,13.3,100.0,82.8,5.5,10.9,3.0,7.0
152806,BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION,90.3,40.0,,187,80.2,0.0,55.1,88.2,51.9,22.5,23.5,19.0,30.0
152901,LUBBOCK ISD,92.4,24.2,2.2,24007,72.0,7.3,19.7,51.4,61.1,13.4,20.3,40.0,51.0
152902,NEW DEAL ISD,95.4,12.3,0.0,731,64.4,3.1,15.2,54.3,54.9,0.8,42.3,29.0,48.0
152903,SLATON ISD,94.8,14.0,0.3,1267,71.0,6.8,20.7,42.9,63.9,4.3,28.9,28.0,44.0
152906,LUBBOCK-COOPER ISD,95.3,10.4,0.0,7992,29.5,5.1,15.4,32.9,40.5,2.9,51.4,56.0,67.0
152907,FRENSHIP ISD,94.1,16.4,0.4,11743,45.8,5.4,17.6,41.3,50.3,5.1,37.8,43.0,58.0
152908,ROOSEVELT ISD,94.3,17.2,0.5,1136,76.4,8.6,20.6,57.2,61.1,2.2,33.8,34.0,46.0
152909,SHALLOWATER ISD,95.7,9.8,0.4,1729,33.2,3.2,11.6,31.5,31.5,0.6,65.2,60.0,68.0
152910,IDALOU ISD,95.7,8.3,0.0,990,28.5,1.9,12.8,31.0,38.1,0.4,59.7,65.0,72.0
153903,O'DONNELL ISD,96.3,6.3,0.0,251,63.7,6.4,17.9,51.8,66.5,0.0,32.7,44.0,48.0
153904,TAHOKA ISD,94.0,19.8,0.0,608,65.0,3.6,18.9,28.5,60.9,2.0,34.7,39.0,50.0
153905,NEW HOME ISD,96.4,4.3,0.0,704,10.9,1.6,7.4,23.2,21.4,0.0,76.6,61.0,73.0
153907,WILSON ISD,93.1,27.1,0.0,132,72.0,9.8,20.5,68.9,65.2,3.0,29.5,11.0,27.0
154901,MADISONVILLE CISD,95.3,11.1,0.0,2374,70.6,16.4,12.2,30.0,41.4,13.8,39.9,54.0,58.0
154903,NORTH ZULCH ISD,95.3,12.1,0.0,333,65.2,3.3,16.2,28.5,19.2,2.1,73.3,51.0,71.0
155901,JEFFERSON ISD,93.3,21.9,0.0,1125,73.2,2.0,22.0,38.7,6.8,30.3,56.0,25.0,41.0
156902,STANTON ISD,93.7,18.4,0.9,1061,50.1,13.4,16.1,48.5,72.0,0.8,25.4,46.0,54.0
156905,GRADY ISD,95.9,5.8,0.0,241,16.2,7.5,8.3,32.4,32.4,0.0,67.2,52.0,85.0
157901,MASON ISD,96.2,7.6,0.0,697,47.8,12.3,13.2,45.6,37.0,0.1,61.8,62.0,75.0
158901,BAY CITY ISD,92.6,24.6,0.2,3465,60.4,16.3,16.2,63.4,68.1,12.9,15.4,36.0,43.0
158902,TIDEHAVEN ISD,95.4,9.1,0.0,1059,59.3,12.5,14.3,28.7,57.9,4.5,35.3,68.0,77.0
158904,MATAGORDA ISD,95.0,17.6,0.0,109,56.9,10.1,17.4,60.6,48.6,0.0,47.7,33.0,43.0
158905,PALACIOS ISD,96.0,7.6,0.5,1259,73.2,19.3,18.0,41.6,71.5,1.0,21.4,35.0,51.0
158906,VAN VLECK ISD,93.6,18.9,0.0,1038,61.0,3.6,15.3,46.3,37.9,7.6,50.1,40.0,50.0
159901,EAGLE PASS ISD,92.1,25.3,0.8,13777,78.3,47.7,14.8,70.2,97.1,0.2,0.8,42.0,51.0
160901,BRADY ISD,93.5,22.4,0.0,930,64.6,3.8,16.9,33.8,51.1,1.1,44.5,40.0,50.0
160904,ROCHELLE ISD,95.9,6.7,0.0,159,51.6,0.0,13.2,27.7,28.9,0.0,68.6,62.0,72.0
160905,LOHN ISD,92.7,21.0,0.0,123,61.0,4.9,15.4,57.7,33.3,0.0,62.6,30.0,44.0
161802,RAPOPORT ACADEMY PUBLIC SCHOOL,95.5,9.2,0.4,898,68.9,8.0,17.3,49.9,45.5,32.6,16.5,30.0,43.0
161807,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,94.5,15.5,0.4,11035,65.1,32.5,11.7,55.4,40.1,26.7,15.0,48.0,60.0
161901,CRAWFORD ISD,96.7,4.7,0.0,596,15.6,0.2,15.3,16.6,12.1,2.0,83.6,68.0,81.0
161903,MIDWAY ISD,96.0,7.4,0.1,8804,37.4,4.9,15.9,30.7,26.7,11.6,50.7,62.0,71.0
161906,LA VEGA ISD,92.6,23.2,1.9,3091,90.8,23.9,15.2,71.4,58.4,26.0,11.1,24.0,39.0
161907,LORENA ISD,96.2,6.7,0.0,1815,28.5,2.3,13.9,31.7,16.9,3.0,75.7,61.0,70.0
161908,MART ISD,95.7,9.2,0.0,605,63.0,4.5,16.0,46.0,23.6,17.7,49.9,41.0,59.0
161909,MCGREGOR ISD,95.6,9.5,0.4,1494,57.1,13.0,14.9,47.2,46.5,5.7,42.2,41.0,47.0
161910,MOODY ISD,95.3,8.9,0.0,749,63.0,9.1,18.7,41.8,34.3,4.1,57.1,47.0,53.0
161912,RIESEL ISD,95.2,12.1,0.5,689,45.4,3.8,15.2,36.4,26.1,2.5,65.6,57.0,66.0
161914,WACO ISD,91.2,27.9,3.1,13350,88.1,26.5,18.5,71.8,62.5,26.7,7.6,21.0,32.0
161916,WEST ISD,95.9,8.2,0.0,1295,35.9,3.8,15.1,27.6,20.2,1.5,75.8,61.0,69.0
161918,AXTELL ISD,94.7,12.7,0.0,834,53.4,1.1,18.9,38.4,22.3,2.2,72.7,47.0,68.0
161919,BRUCEVILLE-EDDY ISD,94.5,17.4,0.0,564,51.6,5.3,21.3,52.1,40.4,2.0,55.1,31.0,39.0
161920,CHINA SPRING ISD,96.1,6.9,0.0,3011,33.8,3.6,13.0,19.7,26.0,5.4,62.2,55.0,69.0
161921,CONNALLY ISD,94.4,15.9,0.6,2266,80.5,12.8,15.5,70.3,39.3,35.4,19.3,18.0,29.0
161922,ROBINSON ISD,95.1,10.2,0.1,2376,40.0,2.3,15.5,32.2,33.5,2.9,58.4,57.0,69.0
161923,BOSQUEVILLE ISD,96.0,8.7,0.0,729,37.2,4.3,18.0,32.8,27.8,2.6,64.1,43.0,66.0
161924,HALLSBURG ISD,96.2,8.7,,131,62.6,6.9,13.0,34.4,26.7,4.6,64.9,25.0,33.0
161925,GHOLSON ISD,94.4,14.5,0.0,264,72.7,5.3,18.9,46.2,26.1,4.5,64.4,33.0,58.0
162904,MCMULLEN COUNTY ISD,96.1,2.0,0.0,280,22.5,1.4,9.3,27.9,42.1,0.0,56.8,72.0,79.0
163901,DEVINE ISD,93.6,19.3,1.4,1967,55.9,6.3,18.0,33.2,67.2,0.5,30.5,33.0,42.0
163902,D'HANIS ISD,95.5,12.8,0.0,288,33.3,0.3,14.6,26.0,41.0,0.0,58.7,71.0,72.0
163903,NATALIA ISD,93.7,19.6,2.1,1314,69.2,16.0,18.0,48.7,86.3,0.4,12.9,20.0,37.0
163904,HONDO ISD,94.2,16.4,0.7,1707,67.8,3.3,14.8,48.7,58.1,1.1,39.8,32.0,45.0
163908,MEDINA VALLEY ISD,93.7,19.0,0.6,9596,53.6,8.3,17.5,33.3,64.4,7.4,21.2,43.0,58.0
164901,MENARD ISD,93.0,23.1,0.0,263,58.2,8.0,18.6,54.8,51.3,0.8,46.8,43.0,63.0
165802,MIDLAND ACADEMY CHARTER SCHOOL,97.2,0.3,,421,41.1,5.0,10.0,38.0,50.8,8.3,36.8,48.0,67.0
165901,MIDLAND ISD,92.5,24.4,2.3,29602,60.1,22.5,12.7,56.7,68.1,6.3,20.7,39.0,46.0
165902,GREENWOOD ISD,93.3,21.1,0.6,3367,34.5,12.4,12.6,46.8,55.2,0.4,42.8,44.0,52.0
166901,CAMERON ISD,94.4,16.5,0.0,1486,68.4,13.6,11.8,44.8,53.0,14.5,29.5,34.0,45.0
166902,GAUSE ISD,94.2,16.7,,134,76.9,11.2,16.4,25.4,57.5,6.7,30.6,45.0,52.0
166903,MILANO ISD,96.1,7.9,0.0,423,52.2,4.5,13.7,27.4,26.0,3.1,66.0,62.0,69.0
166904,ROCKDALE ISD,94.8,13.5,0.6,1473,61.7,11.4,12.9,58.0,53.8,7.3,33.5,27.0,47.0
166905,THORNDALE ISD,95.1,11.0,0.0,631,46.3,10.0,13.3,30.4,31.5,0.3,65.1,50.0,58.0
166907,BUCKHOLTS ISD,94.6,13.9,0.0,112,81.3,17.9,17.0,50.9,63.4,2.7,33.9,9.0,26.0
167901,GOLDTHWAITE ISD,95.5,10.0,0.0,516,50.4,6.8,18.0,24.8,33.3,0.0,64.0,57.0,70.0
167902,MULLIN ISD,93.6,23.5,0.0,132,80.3,4.5,40.9,66.7,23.5,9.1,65.2,10.0,29.0
167904,PRIDDY ISD,96.2,6.7,0.0,119,36.1,0.8,17.6,7.6,17.6,0.0,81.5,29.0,47.0
168901,COLORADO ISD,93.8,20.2,0.8,902,63.4,4.9,17.0,61.8,54.9,4.8,35.3,34.0,45.0
168902,LORAINE ISD,94.5,19.2,0.0,141,63.8,1.4,19.9,36.9,60.3,1.4,35.5,18.0,28.0
168903,WESTBROOK ISD,94.7,11.8,0.0,220,41.8,0.5,14.1,35.5,29.1,0.5,69.1,66.0,48.0
169901,BOWIE ISD,94.8,12.9,0.0,1492,48.1,8.4,20.2,50.9,20.6,0.7,73.7,40.0,49.0
169902,NOCONA ISD,95.6,10.2,0.0,782,57.9,16.6,21.7,44.5,33.2,0.6,61.0,42.0,51.0
